candidate,gene_1,gene_2,effect,pathway_relevance,uncertainty,priority,experiment_priority_0_10
MAP4K3_MAP4K5,MAP4K3,MAP4K5,0.0902913,0.2857142857142857,0.0037398042622953653,0.02570139578930212,0.40447442313063536
CSRNP1_GLB1L2,CSRNP1,GLB1L2,0.09010658,0.2857142857142857,0.004383493214845657,0.025632376844631787,0.40338824096140713
MAP4K3_MAPK1,MAP4K3,MAPK1,0.09007714,0.2857142857142857,0.004646691493690014,0.02561728991036743,0.4031508110924844
CITED1_CSRNP1,CITED1,CSRNP1,0.18151371,0.14285714285714285,0.013336431235074997,0.025589260841024704,0.402709705023918
DLX2_GLB1L2,DLX2,GLB1L2,0.090320334,0.2857142857142857,0.008496995083987713,0.0255883852841655,0.4026959259918978
FOXO4_MAP4K5,FOXO4,MAP4K5,0.08983222,0.2857142857142857,0.0037922230549156666,0.025569382768945343,0.4023968748646861
CEBPE_SGK1,CEBPE,SGK1,0.18125498,0.14285714285714285,0.0129059087485075,0.025563646898464104,0.4023066068915741
FOXO4_IRF1,FOXO4,IRF1,0.08978748,0.2857142857142857,0.00483514042571187,0.025530124894003536,0.4017790560329544
MAP4K5_PTPN13,MAP4K5,PTPN13,0.08959706,0.2857142857142857,0.0037216758355498314,0.025504241844120673,0.4013717228376658
CDKN1A_FOXA3,CDKN1A,FOXA3,0.18012217,0.14285714285714285,0.010126788169145584,0.025473770645379774,0.4008921838805655
PLK4_RUNX1T1,PLK4,RUNX1T1,0.08977816,0.2857142857142857,0.007762053981423378,0.025453333434447584,0.40057055430176897
BCL2L11_FOXO4,BCL2L11,FOXO4,0.08936476,0.2857142857142857,0.0049285185523331165,0.02540756679965948,0.39985030418942863
MAPK1_PTPN13,MAPK1,PTPN13,0.08932243,0.2857142857142857,0.004621313884854317,0.025403298491284906,0.3997831319011334
DLX2_MAP2K6,DLX2,MAP2K6,0.089659356,0.2857142857142857,0.008485395461320877,0.025401417663222726,0.3997535324641341
FOXF1_MAP4K5,FOXF1,MAP4K5,0.08921317,0.2857142857142857,0.0037330288905650377,0.025394678107580473,0.39964746904629855
MAP4K5_SLC38A2,MAP4K5,SLC38A2,0.089272,0.2857142857142857,0.006797943729907274,0.025334066128458323,0.3986935910744087
CEBPE_FEV,CEBPE,FEV,0.08960556,0.2857142857142857,0.012176076881587505,0.02529361228616119,0.3980569507665947
CDKN1A_CELF2,CDKN1A,CELF2,0.08942071,0.2857142857142857,0.010800734162330627,0.025275778318856957,0.39777628960341727
CSRNP1_RHOXF2,CSRNP1,RHOXF2,0.08886094,0.2857142857142857,0.004984166007488966,0.02526292438044726,0.39757400139440946
CEBPE_TGFBR2,CEBPE,TGFBR2,0.08923936,0.2857142857142857,0.010510539636015892,0.02523176026987631,0.39708355777224597
IRF1_MAP2K6,IRF1,MAP2K6,0.08867428,0.2857142857142857,0.004829947836697102,0.0252137267485172,0.3967997561371698
DLX2_MAP4K3,DLX2,MAP4K3,0.08895626,0.2857142857142857,0.008534034714102745,0.025201007779362326,0.3965995920000192
CELF2_DLX2,CELF2,DLX2,0.08891981,0.2857142857142857,0.008807922713458538,0.02518384292949373,0.39632946103882
ARRDC3_ZC3HAV1,ARRDC3,ZC3HAV1,0.08873545,0.2857142857142857,0.00837755762040615,0.02514235315455942,0.3956765177932489
DLX2_FOXO4,DLX2,FOXO4,0.08870599,0.2857142857142857,0.008445610292255878,0.025132309943956287,0.39551846327168194
CDKN1A_CSRNP1,CDKN1A,CSRNP1,0.08870133,0.2857142857142857,0.009301423095166683,0.025109681408104628,0.39516234782721643
DLX2_PTPN13,DLX2,PTPN13,0.088463575,0.2857142857142857,0.00848848931491375,0.025062563737765758,0.39442083586087
FOXA3_JUN,FOXA3,JUN,0.17641735,0.14285714285714285,0.009508036077022552,0.02496510951931538,0.39288715500118027
MAML2_UBASH3A,MAML2,UBASH3A,0.08788912,0.2857142857142857,0.00694750901311636,0.024937920709025497,0.3924592724671823
CELF2_SLC4A1,CELF2,SLC4A1,0.08772614,0.2857142857142857,0.008750611916184425,0.024847182953948624,0.3910312916119105
IRF1_PTPN13,IRF1,PTPN13,0.08738657,0.2857142857142857,0.0048470264300704,0.02484715685142228,0.39103088082471543
IRF1_NCL,IRF1,NCL,0.08771895,0.2857142857142857,0.00945377815514803,0.024827839887315403,0.3907268810739698
GLB1L2_IRF1,GLB1L2,IRF1,0.08701346,0.2857142857142857,0.004828558769077063,0.024741522872983777,0.38936847140375747
CELF2_HOXC13,CELF2,HOXC13,0.08703239,0.2857142857142857,0.005758719984441996,0.024724019188330244,0.38909300804717795
MAML2_SGK1,MAML2,SGK1,0.17487335,0.14285714285714285,0.01079828105866909,0.024715027621199412,0.38895150371184545
DLX2_MAPK1,DLX2,MAPK1,0.08713761,0.2857142857142857,0.008433913812041283,0.02468824141976061,0.3885299572143852
BCL2L11_MAP4K5,BCL2L11,MAP4K5,0.0867132,0.2857142857142857,0.004316555801779032,0.024668716764012014,0.38822268892687745
CNNM4_CSRNP1,CNNM4,CSRNP1,0.17456482,0.14285714285714285,0.011565961875021458,0.024652699744391816,0.3879706218864621
MAP7D1_SPI1,MAP7D1,SPI1,0.08695311,0.2857142857142857,0.008274015039205551,0.024639875299184252,0.387768797825239
CBFA2T3_MEIS1,CBFA2T3,MEIS1,0.17398275,0.14285714285714285,0.008757387287914753,0.02463890674410655,0.38775355523843413
FOXF1_SLC38A2,FOXF1,SLC38A2,0.08658962,0.2857142857142857,0.004168008919805288,0.024637203207934943,0.3877267459236428
IRF1_MAP4K3,IRF1,MAP4K3,0.086564414,0.2857142857142857,0.004891151562333107,0.02461230724728822,0.387334946995545
BCORL1_JUN,BCORL1,JUN,0.08690122,0.2857142857142857,0.009413768537342548,0.02459736543772678,0.38709980101933283
CDKN1A_RHOXF2,CDKN1A,RHOXF2,0.08684902,0.2857142857142857,0.010274820029735565,0.02456163898872377,0.3865375578256377
CNNM4_RUNX1T1,CNNM4,RUNX1T1,0.17376825,0.14285714285714285,0.010894629172980785,0.02455650203572425,0.38645671528626113
ISL2_ZNF318,ISL2,ZNF318,0.086541384,0.2857142857142857,0.007093064486980438,0.02455196120121561,0.3863852541316425
CBFA2T3_NCL,CBFA2T3,NCL,0.17291707,0.14285714285714285,0.010600825771689415,0.02444331892120704,0.38467550171608095
FOXF1_IRF1,FOXF1,IRF1,0.085640945,0.2857142857142857,0.004776773042976856,0.024352514860770273,0.3832464773835438
BCORL1_FOSB,BCORL1,FOSB,0.08574514,0.2857142857142857,0.006239147391170263,0.024346708982780397,0.38315510767078675
HOXC13_IRF1,HOXC13,IRF1,0.085603006,0.2857142857142857,0.004859330132603645,0.024339726998064984,0.3830452290376096
SLC38A2_UBASH3A,SLC38A2,UBASH3A,0.08569449,0.2857142857142857,0.0065275076776742935,0.024325356580515867,0.38281907531444315
FEV_RUNX1T1,FEV,RUNX1T1,0.08590694,0.2857142857142857,0.009433450177311897,0.024315460661423902,0.3826633387856226
BAK1_NCL,BAK1,NCL,0.057255764,0.42857142857142855,0.00948044378310442,0.024307736256016104,0.38254177634415215
FOSB_MAP7D1,FOSB,MAP7D1,0.08549447,0.2857142857142857,0.0051808892749249935,0.024301091187738103,0.3824371999164576
BAK1_RUNX1T1,BAK1,RUNX1T1,0.085714236,0.2857142857142857,0.007970299571752548,0.02429613421808424,0.3823591898559279
IRF1_MAP7D1,IRF1,MAP7D1,0.085397266,0.2857142857142857,0.004846072290092707,0.024281548674521477,0.3821296505979452
ARRDC3_RUNX1T1,ARRDC3,RUNX1T1,0.085522376,0.2857142857142857,0.008117668330669403,0.024238206847561675,0.3814475607768044
BAK1_MEIS1,BAK1,MEIS1,0.08534387,0.2857142857142857,0.006483504083007574,0.024226887033388888,0.3812694157707892
KIF18B_PTPN9,KIF18B,PTPN9,0.1700897,0.14285714285714285,0.0051351734437048435,0.024174389854988366,0.38044324406697944
DLX2_HOXC13,DLX2,HOXC13,0.08523977,0.2857142857142857,0.008529679849743843,0.024148242657840203,0.38003175386739313
BCL2L11_DLX2,BCL2L11,DLX2,0.08521592,0.2857142857142857,0.008499491959810257,0.024142208838589637,0.3799367969405144
CDKN1B_ISL2,CDKN1B,ISL2,0.17008808,0.14285714285714285,0.007681722287088633,0.0241130676184873,0.37947818845532383
IRF1_ZNF318,IRF1,ZNF318,0.08471997,0.2857142857142857,0.005019713193178177,0.02408480712515706,0.3790334403633975
DLX2_FOXF1,DLX2,FOXF1,0.08500362,0.2857142857142857,0.0084418635815382,0.02408343999250618,0.37901192518208815
DLX2_MAP7D1,DLX2,MAP7D1,0.08498666,0.2857142857142857,0.008491850458085537,0.024077439953138862,0.37891749986442247
ARRDC3_DLX2,ARRDC3,DLX2,0.084607475,0.2857142857142857,0.008664216846227646,0.023965918232061692,0.3771624323899159
KIF2C_PRTG,KIF2C,PRTG,0.0845038,0.2857142857142857,0.009587009437382221,0.023914672573176237,0.3763559564115073
AHR_CSRNP1,AHR,CSRNP1,0.1686666,0.14285714285714285,0.010200047865509987,0.023851937832569798,0.3753686715875601
LYL1_PRTG,LYL1,PRTG,0.1685827,0.14285714285714285,0.010266561061143875,0.023838502380044438,0.3751572318294145
BAK1_SGK1,BAK1,SGK1,0.16812858,0.14285714285714285,0.009775879792869091,0.023785841028046834,0.3743284764518806
FOSB_MAP4K3,FOSB,MAP4K3,0.08367603,0.2857142857142857,0.005176160950213671,0.023784326418933556,0.3743046403671643
JUN_KIF2C,JUN,KIF2C,0.084018216,0.2857142857142857,0.009769892320036888,0.023772945323225173,0.37412553094606593
CELF2_PTPN9,CELF2,PTPN9,0.16739358,0.14285714285714285,0.006174074020236731,0.023766631639769883,0.374026169670346
BCORL1_UBASH3B,BCORL1,UBASH3B,0.16695881,0.14285714285714285,0.008326122537255287,0.023654309732763074,0.3722585093100311
CSRNP1_KIF18B,CSRNP1,KIF18B,0.0831404,0.2857142857142857,0.006124757695943117,0.023609796583050555,0.37155798585600175
DLX2_IRF1,DLX2,IRF1,0.08310748,0.2857142857142857,0.008635587058961391,0.023541697597069068,0.3704862814903537
FOXA3_RUNX1T1,FOXA3,RUNX1T1,0.1660938,0.14285714285714285,0.009132345207035542,0.02351295677498175,0.37003397424877943
RUNX1T1_SGK1,RUNX1T1,SGK1,0.16601317,0.14285714285714285,0.010720435529947281,0.023464615715473425,0.3692732092569305
BCL2L11_SLC4A1,BCL2L11,SLC4A1,0.08262694,0.2857142857142857,0.00818746816366911,0.02341597922128608,0.3685077948766846
KIF2C_PLK4,KIF2C,PLK4,0.16481791,0.14285714285714285,0.008658654056489468,0.023343294823686214,0.36736392782639626
FOSB_MAP2K6,FOSB,MAP2K6,0.08204221,0.2857142857142857,0.005044758319854736,0.02332297261245758,0.3670441080496485
HK2_SPI1,HK2,SPI1,0.08225887,0.2857142857142857,0.008161104284226894,0.023312281096529896,0.36687585085565433
PTPN9_RHOXF2,PTPN9,RHOXF2,0.16389602,0.14285714285714285,0.00523197278380394,0.023291855393232926,0.36655440237768805
GLB1L2_PLK4,GLB1L2,PLK4,0.08185546,0.2857142857142857,0.004359893966466188,0.023285751165815008,0.366458337405818
HK2_TSC22D1,HK2,TSC22D1,0.08218218,0.2857142857142857,0.008416489697992802,0.023284646841494838,0.36644095815739075
FOSB_PTPN13,FOSB,PTPN13,0.08184328,0.2857142857142857,0.00505937309935689,0.02326608229542715,0.36614879954768065
FOSB_SPI1,FOSB,SPI1,0.082101695,0.2857142857142857,0.008480275981128216,0.0232603728302736,0.3660589471270846
BCL2L11_MAP7D1,BCL2L11,MAP7D1,0.08171891,0.2857142857142857,0.005093869753181934,0.023229928842448243,0.3655798364003986
FOSB_GLB1L2,FOSB,GLB1L2,0.08169558,0.2857142857142857,0.005057963542640209,0.023224127209085888,0.36548853348725363
FOXA3_SLC38A2,FOXA3,SLC38A2,0.16358154,0.14285714285714285,0.008636971935629845,0.023168683476760894,0.3646159905393062
FEV_SLC38A2,FEV,SLC38A2,0.081728324,0.2857142857142857,0.008713326416909695,0.02314924288871778,0.36431004526308386
GLB1L2_PTPN9,GLB1L2,PTPN9,0.16274336,0.14285714285714285,0.004716205410659313,0.023139918790391883,0.3641633077347995
BCORL1_STIL,BCORL1,STIL,0.16316305,0.14285714285714285,0.007773063611239195,0.0231292223702629,0.36399497336118414
PLK4_RHOXF2,PLK4,RHOXF2,0.081307925,0.2857142857142857,0.0052118138410151005,0.02311038875143655,0.36369858023247237
PRTG_PTPN9,PRTG,PTPN9,0.16308467,0.14285714285714285,0.008594190701842308,0.023099290421794788,0.3635239208281207
CELF2_SPI1,CELF2,SPI1,0.08154173,0.2857142857142857,0.008839258924126625,0.023093508202565626,0.36343292344392014
STIL_TSC22D1,STIL,TSC22D1,0.0814806,0.2857142857142857,0.008205403573811054,0.023090702875481754,0.36338877475008097
MAP2K6_PLK4,MAP2K6,PLK4,0.08114703,0.2857142857142857,0.0042847879230976105,0.023085947324828812,0.3633139345109443
CSRNP1_SGK1,CSRNP1,SGK1,0.16354343,0.14285714285714285,0.012459502555429935,0.023075834149865852,0.3631547789287846
KIF18B_SLC38A2,KIF18B,SLC38A2,0.080828145,0.2857142857142857,0.005036964546889067,0.0229780163026315,0.36161537547940215
SLC4A1_SLC6A9,SLC4A1,SLC6A9,0.16164543,0.14285714285714285,0.009257007390260696,0.022880399875861254,0.3600791418744396
FOXF1_PLK4,FOXF1,PLK4,0.08042148,0.2857142857142857,0.004294590558856726,0.022879307756979023,0.3600619547084778
CELF2_IRF1,CELF2,IRF1,0.0805083,0.2857142857142857,0.00596616230905056,0.022865949227536462,0.35985172552347755
BCORL1_PLK4,BCORL1,PLK4,0.16107638,0.14285714285714285,0.007602081634104252,0.02283730066214364,0.35940087016699124
CSRNP1_JUN,CSRNP1,JUN,0.080367,0.2857142857142857,0.00847601518034935,0.02276900922103072,0.3583261370483952
MAML2_RUNX1T1,MAML2,RUNX1T1,0.08028064,0.2857142857142857,0.007788883056491613,0.02276005012583994,0.35818514373858545
FOSB_IRF1,FOSB,IRF1,0.08005253,0.2857142857142857,0.0057650054804980755,0.022741049796334584,0.3578861270089505
BCL2L11_HOXC13,BCL2L11,HOXC13,0.07998048,0.2857142857142857,0.0050004348158836365,0.022737865838507013,0.35783601963283224
CSRNP1_KIF2C,CSRNP1,KIF2C,0.08029371,0.2857142857142857,0.009996221400797367,0.02271400507623681,0.3574605120871014
DLX2_FOSB,DLX2,FOSB,0.08006001,0.2857142857142857,0.00873669981956482,0.022676174396546664,0.3568651536688368
BAK1_JUN,BAK1,JUN,0.053283177,0.42857142857142855,0.007951788604259491,0.022655495708624088,0.3565397238580534
CSRNP1_TSC22D1,CSRNP1,TSC22D1,0.07983293,0.2857142857142857,0.008136173710227013,0.02262532397462237,0.3560648977122191
LYL1_STIL,LYL1,STIL,0.16006808,0.14285714285714285,0.010931935161352158,0.022619592627055686,0.3559747009182473
CBFA2T3_KMT2A,CBFA2T3,KMT2A,0.15985009,0.14285714285714285,0.010260152630507946,0.022603808721361054,0.35572630249650705
BAK1_SPI1,BAK1,SPI1,0.05313812,0.42857142857142855,0.007547001354396343,0.02260289516412181,0.35571192543541785
CEBPE_MAML2,CEBPE,MAML2,0.07968683,0.2857142857142857,0.008957707323133945,0.022565529719928867,0.35512388863738326
MAP4K3_SPI1,MAP4K3,SPI1,0.079547,0.2857142857142857,0.008186714723706245,0.022543160692034412,0.35477185718633775
FOXO4_PTPN9,FOXO4,PTPN9,0.15841064,0.14285714285714285,0.00462581031024456,0.022525890726826335,0.35450007197777217
BAK1_ZNF318,BAK1,ZNF318,0.07931023,0.2857142857142857,0.006243577692657709,0.022519463951728394,0.35439893092801594
MAP2K6_PTPN9,MAP2K6,PTPN9,0.1578898,0.14285714285714285,0.004663925152271986,0.022450975798363384,0.3533211020602497
KIF2C_SLC4A1,KIF2C,SLC4A1,0.07927191,0.2857142857142857,0.00883479230105877,0.022450769988656537,0.353317863140343
HOXC13_MAP4K5,HOXC13,MAP4K5,0.0787387,0.2857142857142857,0.003769466420635581,0.022412288167539426,0.35271225741663215
BCORL1_PTPN9,BCORL1,PTPN9,0.15812197,0.14285714285714285,0.008909842930734158,0.02238936757673543,0.3523515457720483
FOSB_FOXF1,FOSB,FOXF1,0.07875265,0.2857142857142857,0.005018003284931183,0.022388412532551846,0.3523365158122599
PTPN13_SPI1,PTPN13,SPI1,0.07891317,0.2857142857142857,0.00823657214641571,0.02236242941363013,0.3519276077855071
DLX2_SLC38A2,DLX2,SLC38A2,0.07874306,0.2857142857142857,0.007915756665170193,0.02232132777614278,0.3512807728334793
GLB1L2_SPI1,GLB1L2,SPI1,0.07840441,0.2857142857142857,0.008220097050070763,0.0222186212551201,0.3496644341263148
EGR1_HOXC13,EGR1,HOXC13,0.15661605,0.14285714285714285,0.0076122647151350975,0.02220469300247923,0.3494452389511455
BCL2L11_IRF1,BCL2L11,IRF1,0.07799198,0.2857142857142857,0.005322929471731186,0.02216543703737496,0.34882745017538586
MAP4K5_SPI1,MAP4K5,SPI1,0.07815474,0.2857142857142857,0.00783093273639679,0.022156421047878468,0.34868556149430247
PTPN9_SLC4A1,PTPN9,SLC4A1,0.15623473,0.14285714285714285,0.008586735464632511,0.022129228782094154,0.3482576245796349
DLX2_SPI1,DLX2,SPI1,0.078221105,0.2857142857142857,0.010183017700910568,0.022123602122017794,0.3481690752997749
ARRDC3_SPI1,ARRDC3,SPI1,0.07803022,0.2857142857142857,0.007999774999916553,0.022117414563973058,0.3480716989163579
SGK1_SLC38A2,SGK1,SLC38A2,0.15651527,0.14285714285714285,0.011472108773887157,0.02210572507054688,0.347887736101692
FOXL2_MAML2,FOXL2,MAML2,0.1557961,0.14285714285714285,0.008869461715221405,0.02206091664850825,0.3471825658142863
IRF1_SPI1,IRF1,SPI1,0.07782461,0.2857142857142857,0.008377411402761936,0.02205087290630054,0.34702450292661907
PTPN13_PTPN9,PTPN13,PTPN9,0.15506463,0.14285714285714285,0.004668538924306631,0.022049152321025698,0.34699742530242333
ARRDC3_KIF2C,ARRDC3,KIF2C,0.15573876,0.14285714285714285,0.009161091409623623,0.022046424413634233,0.3469544949970982
KIF2C_MAP7D1,KIF2C,MAP7D1,0.077605225,0.2857142857142857,0.006112504750490189,0.02203821278986302,0.34682526498114674
FOXF1_PTPN9,FOXF1,PTPN9,0.15482911,0.14285714285714285,0.004678158555179834,0.02201545317303837,0.34646708665646375
BCL2L11_SPI1,BCL2L11,SPI1,0.07766653,0.2857142857142857,0.008455866016447544,0.022004370710345163,0.3462926769574168
BCL2L11_MAPK1,BCL2L11,MAPK1,0.07735705,0.2857142857142857,0.005160483997315168,0.021988541712691153,0.34604356890323446
BCL2L11_FOSB,BCL2L11,FOSB,0.07730698,0.2857142857142857,0.005560440011322498,0.02196556988193469,0.3456820508724766
BCORL1_LYL1,BCORL1,LYL1,0.1554879,0.14285714285714285,0.011989204213023186,0.02194940058431291,0.345427587364673
KIF2C_UBASH3A,KIF2C,UBASH3A,0.15511873,0.14285714285714285,0.009896459989249706,0.0219426643918578,0.3453215768748259
BAK1_TSC22D1,BAK1,TSC22D1,0.051487677,0.42857142857142855,0.007348536513745785,0.021905176212461547,0.34473160853770435
EGR1_SPI1,EGR1,SPI1,0.15476795,0.14285714285714285,0.010926644317805767,0.021870732769037393,0.3441895565797552
EGR1_SLC4A1,EGR1,SLC4A1,0.1544618,0.14285714285714285,0.010080458596348763,0.021845756336613346,0.34379649123111045
MAPK1_PTPN9,MAPK1,PTPN9,0.15340969,0.14285714285714285,0.004759672097861767,0.021811852685490303,0.34326293422734167
FOXF1_SPI1,FOXF1,SPI1,0.076938525,0.2857142857142857,0.008121670223772526,0.021805339889517855,0.34316043942840085
PTPN9_STIL,PTPN9,STIL,0.15370488,0.14285714285714285,0.007271581795066595,0.021799324665913288,0.34306577514956543
EGR1_FOSB,EGR1,FOSB,0.15369383,0.14285714285714285,0.008378200232982635,0.021773835164365134,0.3426646354013939
CSRNP1_KMT2A,CSRNP1,KMT2A,0.07680896,0.2857142857142857,0.008049346506595612,0.02177018119538462,0.3426071312484037
MAP4K3_PTPN9,MAP4K3,PTPN9,0.15306163,0.14285714285714285,0.0047372253611683846,0.021762851374490966,0.342491778560872
HOXC13_PTPN9,HOXC13,PTPN9,0.15234339,0.14285714285714285,0.0045926254242658615,0.02166384782911989,0.3409337152467184
KIF2C_MAML2,KIF2C,MAML2,0.07644637,0.2857142857142857,0.008864352479577065,0.021649907387014694,0.34071432824046743
BCL2L11_PTPN9,BCL2L11,PTPN9,0.15221435,0.14285714285714285,0.005277910269796848,0.021630741788086567,0.3404127105916067
CSRNP1_FEV,CSRNP1,FEV,0.076150835,0.2857142857142857,0.008230487816035748,0.021579769274880034,0.3396105332295775
KIF2C_STIL,KIF2C,STIL,0.15181851,0.14285714285714285,0.00805200356990099,0.021515119306854253,0.33859310761047845
HK2_PLK4,HK2,PLK4,0.1515338,0.14285714285714285,0.007154849823564291,0.021493899715882735,0.33825916536517653
CSRNP1_MAP2K3,CSRNP1,MAP2K3,0.15073274,0.14285714285714285,0.0076557546854019165,0.02136964789795832,0.3363037586320205
JUN_STIL,JUN,STIL,0.07542156,0.2857142857142857,0.008428768254816532,0.0213689027084695,0.33629203124993257
EGR1_IRF1,EGR1,IRF1,0.15063554,0.14285714285714285,0.00806968379765749,0.021347098590857514,0.3359488900460353
ARRDC3_MAML2,ARRDC3,MAML2,0.074998155,0.2857142857142857,0.006922968663275242,0.02128071860517701,0.33490423836113664
MAP7D1_PTPN9,MAP7D1,PTPN9,0.14967306,0.14285714285714285,0.004783072974532843,0.021280081472087896,0.3348942115112026
DLX2_KIF2C,DLX2,KIF2C,0.07504663,0.2857142857142857,0.008883457630872726,0.021253092967273877,0.33446948127455317
CBFA2T3_MAP2K3,CBFA2T3,MAP2K3,0.1495316,0.14285714285714285,0.010635173879563808,0.02113686333452547,0.33264032327698767
BAK1_FOXA3,BAK1,FOXA3,0.1490269,0.14285714285714285,0.00778815196827054,0.021125032256999507,0.3324541322896749
CDKN1B_RUNX1T1,CDKN1B,RUNX1T1,0.14899896,0.14285714285714285,0.008565409108996391,0.021104794635871407,0.33213564374537835
DLX2_PTPN9,DLX2,PTPN9,0.14855252,0.14285714285714285,0.008722621947526932,0.021038279904149183,0.3310888715014275
PRTG_SLC38A2,PRTG,SLC38A2,0.07418516,0.2857142857142857,0.00801970437169075,0.021027129433208693,0.3309133915260105
MAML2_MAP2K3,MAML2,MAP2K3,0.14768848,0.14285714285714285,0.007334165275096893,0.02094474183480077,0.32961682084119837
CSRNP1_DLX2,CSRNP1,DLX2,0.07378662,0.2857142857142857,0.0077075110748410225,0.02092064428118947,0.3292375868036506
CELF2_FOSB,CELF2,FOSB,0.07357041,0.2857142857142857,0.006125797051936388,0.02089213556811001,0.3287889323659095
KIF18B_STIL,KIF18B,STIL,0.14674433,0.14285714285714285,0.004899672232568264,0.020861261763149425,0.32830305741368304
PLK4_UBASH3A,PLK4,UBASH3A,0.14664131,0.14285714285714285,0.006460193544626236,0.020814294774361804,0.3275639167906682
PLK4_SPI1,PLK4,SPI1,0.07338054,0.2857142857142857,0.008361110463738441,0.020792023404437796,0.32721342222701916
BCORL1_ISL2,BCORL1,ISL2,0.1465626,0.14285714285714285,0.008926799520850182,0.02075226385754954,0.32658770835827056
FOXA3_ZC3HAV1,FOXA3,ZC3HAV1,0.14639525,0.14285714285714285,0.010224875994026661,0.02070193261402767,0.3257956229456398
CSRNP1_ELMSAN1,CSRNP1,ELMSAN1,0.14612666,0.14285714285714285,0.00848889909684658,0.02069952067540206,0.3257576651828702
KIF2C_TSC22D1,KIF2C,TSC22D1,0.07306537,0.2857142857142857,0.008640416897833347,0.020696989474205313,0.3257178305313876
KIF18B_MAPK1,KIF18B,MAPK1,0.14569318,0.14285714285714285,0.006219066679477692,0.020684672491851654,0.32552399264129606
CELF2_PLK4,CELF2,PLK4,0.072486185,0.2857142857142857,0.0058558932505548,0.020589766961877656,0.3240304216382722
CEBPE_HK2,CEBPE,HK2,0.072760984,0.2857142857142857,0.009735969826579094,0.02058840457190116,0.32400898109456244
CELF2_KIF2C,CELF2,KIF2C,0.07233034,0.2857142857142857,0.007093458902090788,0.020520252076113226,0.3229364346210277
EGR1_TSC22D1,EGR1,TSC22D1,0.14476664,0.14285714285714285,0.010437528602778912,0.020467320845167624,0.32210343203712805
MAP2K3_STIL,MAP2K3,STIL,0.1430301,0.14285714285714285,0.0061674402095377445,0.020307626360244385,0.31959024811528997
EGR1_JUN,EGR1,JUN,0.14388704,0.14285714285714285,0.012798856943845749,0.02029553224325756,0.31939991755769603
CEBPE_JUN,CEBPE,JUN,0.0717531,0.2857142857142857,0.011698281392455101,0.020263833561687674,0.3189010611513324
FOXL2_MAP2K3,FOXL2,MAP2K3,0.14311397,0.14285714285714285,0.010979939252138138,0.02022280776445727,0.31825541973153254
BAK1_PRTG,BAK1,PRTG,0.047536124,0.42857142857142855,0.00810456182807684,0.020208840578051886,0.318035611838203
HOXC13_KIF2C,HOXC13,KIF2C,0.07111765,0.2857142857142857,0.006021495442837477,0.020197707309538866,0.3178604025851227
ELMSAN1_FOXA3,ELMSAN1,FOXA3,0.14228132,0.14285714285714285,0.009299170225858688,0.02013863082545847,0.31693068938919783
SLC38A2_ZC3HAV1,SLC38A2,ZC3HAV1,0.14202185,0.14285714285714285,0.009553330950438976,0.02009684387815447,0.31627306940841016
STIL_ZNF318,STIL,ZNF318,0.14063391,0.14285714285714285,0.006618622690439224,0.01995846117519871,0.3140952785830346
PLK4_TSC22D1,PLK4,TSC22D1,0.07024816,0.2857142857142857,0.008215414360165596,0.019907354770591898,0.3132909941118299
CEBPE_DLX2,CEBPE,DLX2,0.07035303,0.2857142857142857,0.010729942470788956,0.019887474587062193,0.31297813072375447
FOXO4_KIF2C,FOXO4,KIF2C,0.06952933,0.2857142857142857,0.0060517569072544575,0.019746025346306626,0.31075208041403984
PTPN9_RUNX1T1,PTPN9,RUNX1T1,0.13868664,0.14285714285714285,0.008655060082674026,0.019642371530061552,0.3091208336959738
CEBPE_PRTG,CEBPE,PRTG,0.06940192,0.2857142857142857,0.010962139815092087,0.019614107367479847,0.30867602785938714
HK2_STIL,HK2,STIL,0.13774675,0.14285714285714285,0.006351139862090349,0.019553917663842443,0.30772879542669274
CBFA2T3_ELMSAN1,CBFA2T3,ELMSAN1,0.1380166,0.14285714285714285,0.010576559230685234,0.019510304740093472,0.30704243923347196
ELMSAN1_FOXL2,ELMSAN1,FOXL2,0.13796711,0.14285714285714285,0.010698768310248852,0.019500950941218346,0.3068952342942884
CEBPE_SLC4A1,CEBPE,SLC4A1,0.06893916,0.2857142857142857,0.010687737725675106,0.019488612769598665,0.3067010629391889
ARRDC3_SLC38A2,ARRDC3,SLC38A2,0.068355195,0.2857142857142857,0.006525893695652485,0.01940343105000393,0.3053605199127788
BAK1_MAP4K5,BAK1,MAP4K5,0.06830547,0.2857142857142857,0.006125451996922493,0.01939703299106799,0.3052598307821773
EGR1_ISL2,EGR1,ISL2,0.13712059,0.14285714285714285,0.010573679581284523,0.019383698640604706,0.30504998211264694
BCORL1_HK2,BCORL1,HK2,0.13631712,0.14285714285714285,0.009101211093366146,0.01929823681619776,0.30370503095084733
BCORL1_MAP2K3,BCORL1,MAP2K3,0.13620032,0.14285714285714285,0.008369174785912037,0.019295700014094776,0.3036651081553847
BCORL1_ELMSAN1,BCORL1,ELMSAN1,0.13616626,0.14285714285714285,0.008850952610373497,0.019281661732388194,0.30344418140332957
BAK1_MAP2K3,BAK1,MAP2K3,0.1355496,0.14285714285714285,0.006127579603344202,0.019246296059217714,0.3028876159011473
RUNX1T1_SLC6A9,RUNX1T1,SLC6A9,0.1355966,0.14285714285714285,0.009557364508509636,0.019187560795326464,0.3019632726407814
